	SRR21726537_dairy1	SRR21726538_dairy2	SRR21726539_dairy3	SRR21726540_dairy4	SRR21726541_dairy5	SRR21726542_dairy6	SRR21726543_dairy7	SRR21726544_dairy8	SRR21726545_meat1	SRR21726546_meat2	SRR21726547_meat3	SRR21726548_meat4	SRR21726549_meat5	SRR21726550_meat6	SRR21726551_meat7	SRR21726552_meat8
ASV_2478	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2479	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2480	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2481	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2482	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2483	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2484	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2485	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2486	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2487	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2488	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2489	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2490	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2491	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2492	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2493	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2494	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2495	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2496	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2497	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2498	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2499	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2500	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2501	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2502	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2503	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2504	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2505	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2506	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2507	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2508	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2509	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2510	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2511	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2512	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2513	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2514	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2515	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2516	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2517	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2518	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2519	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2520	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2521	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2522	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2523	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2524	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
ASV_2525	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
ASV_2526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ASV_2527	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2528	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2529	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2530	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2531	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2532	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2533	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2534	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2535	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2536	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2537	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2538	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2539	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2540	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2541	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2542	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2543	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2544	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2545	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2546	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2547	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2548	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2549	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2550	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2551	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2552	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2553	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2554	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2555	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2556	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2557	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2558	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2559	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2560	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2561	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2562	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2563	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2564	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2565	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2566	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2567	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2568	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2569	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ASV_2570	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV_2571	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2572	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2573	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2574	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2575	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2576	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2577	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2578	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2579	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2580	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2581	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2582	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2583	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2584	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2585	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2586	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2587	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2588	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2589	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2590	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2591	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2592	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2593	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2594	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2595	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2596	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2597	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2598	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2599	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2600	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2601	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2602	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2603	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2604	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2605	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2606	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2607	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2608	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2609	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2610	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2611	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2612	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2613	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2614	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2615	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2616	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2617	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2618	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2619	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2620	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2621	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2622	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2623	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2624	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2625	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2626	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2627	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2628	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2629	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2630	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2631	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2632	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2633	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2634	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2635	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2636	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2637	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2638	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2639	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2640	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2641	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2642	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2643	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2644	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2645	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2646	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2647	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2648	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2649	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2650	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2651	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2652	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2653	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2654	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2655	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2656	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2657	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2658	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2659	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2660	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2661	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2662	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2663	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2664	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2665	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2666	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2667	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2668	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2669	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2670	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2671	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2672	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2673	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2674	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2675	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2676	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2677	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2678	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2679	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2680	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2681	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV_2682	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ASV_2683	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ASV_2684	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ASV_2685	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
ASV_2686	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ASV_2687	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ASV_2688	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ASV_2689	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_2690	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ASV_2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV_2692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV_2693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ASV_2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ASV_2695	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2696	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2697	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2698	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2699	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2700	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2701	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2702	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2703	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2704	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2705	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2706	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2707	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2708	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2709	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2710	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2711	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2712	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2713	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2714	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2715	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2716	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2717	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2718	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2719	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2720	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2721	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2722	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2723	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2724	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2725	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2726	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2727	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2728	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2729	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2730	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2731	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2732	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2733	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2734	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2735	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2736	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2737	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2738	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2739	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2740	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2741	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2742	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2743	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2744	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2745	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2746	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2747	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2748	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2749	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2750	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2751	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2752	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2753	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2754	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2755	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2756	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2757	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2758	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2759	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2760	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2761	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2762	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2763	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2764	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2765	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2766	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2767	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2768	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2769	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2770	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2771	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2772	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2773	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_2774	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_2775	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_2776	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_2777	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2778	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2779	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2780	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2781	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2782	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2783	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2784	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2785	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2786	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2787	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2788	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2789	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2790	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2791	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2792	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2793	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2794	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2795	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2796	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2797	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2798	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2799	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2800	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2801	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2802	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2803	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2804	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2805	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2806	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2807	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2808	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2809	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2810	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2811	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2812	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2813	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2814	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2815	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2816	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2817	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2818	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2819	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2820	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2821	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2822	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2823	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2824	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2825	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2826	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2827	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2828	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2829	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2830	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV_2831	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
